  1 9442 0.003472222222222222 12500.0 -2.0
  1 6195 0.9965277777777778 12500.0 -2.0
  1 9440 0.010416666666666666 12500.0 -2.0
  1 9434 0.003472222222222222 12500.0 -2.0
  1 6203 0.9965277777777778 12500.0 -2.0
  1 6197 0.9895833333333334 12500.0 -2.0
  1 9437 0.017361111111111112 12500.0 -2.0
  1 9432 0.010416666666666666 12500.0 -2.0
  1 6205 0.9895833333333334 12500.0 -2.0
  1 6200 0.9826388888888888 12500.0 -2.0
  1 9435 0.024305555555555556 12500.0 -2.0
  1 9429 0.017361111111111112 12500.0 -2.0
  1 6208 0.9826388888888888 12500.0 -2.0
  1 6202 0.9756944444444444 12500.0 -2.0
  1 9422 0.03125 12500.0 -2.0
  1 9427 0.024305555555555556 12500.0 -2.0
  1 6210 0.9756944444444444 12500.0 -2.0
  1 6215 0.96875 12500.0 -2.0
  1 9420 0.03819444444444445 12500.0 -2.0
  1 9414 0.03125 12500.0 -2.0
  1 6223 0.96875 12500.0 -2.0
  1 6217 0.9618055555555556 12500.0 -2.0
  1 9417 0.04513888888888889 12500.0 -2.0
  1 9412 0.03819444444444445 12500.0 -2.0
  1 6225 0.9618055555555556 12500.0 -2.0
  1 6220 0.9548611111111112 12500.0 -2.0
  1 9415 0.052083333333333336 12500.0 -2.0
  1 9409 0.04513888888888889 12500.0 -2.0
  1 6228 0.9548611111111112 12500.0 -2.0
  1 6222 0.9479166666666666 12500.0 -2.0
  1 9372 0.059027777777777776 12500.0 -2.0
  1 9407 0.052083333333333336 12500.0 -2.0
  1 6230 0.9479166666666666 12500.0 -2.0
  1 6265 0.9409722222222222 12500.0 -2.0
  1 9370 0.06597222222222222 12500.0 -2.0
  1 9364 0.059027777777777776 12500.0 -2.0
  1 6273 0.9409722222222222 12500.0 -2.0
  1 6267 0.9340277777777778 12500.0 -2.0
  1 9367 0.07291666666666667 12500.0 -2.0
  1 9362 0.06597222222222222 12500.0 -2.0
  1 6275 0.9340277777777778 12500.0 -2.0
  1 6270 0.9270833333333334 12500.0 -2.0
  1 9365 0.0798611111111111 12500.0 -2.0
  1 9359 0.07291666666666667 12500.0 -2.0
  1 6278 0.9270833333333334 12500.0 -2.0
  1 6272 0.9201388888888888 12500.0 -2.0
  1 9352 0.08680555555555555 12500.0 -2.0
  1 9357 0.0798611111111111 12500.0 -2.0
  1 6280 0.9201388888888888 12500.0 -2.0
  1 6285 0.9131944444444444 12500.0 -2.0
  1 9350 0.09375 12500.0 -2.0
  1 9344 0.08680555555555555 12500.0 -2.0
  1 6293 0.9131944444444444 12500.0 -2.0
  1 6287 0.90625 12500.0 -2.0
  1 9347 0.10069444444444445 12500.0 -2.0
  1 9342 0.09375 12500.0 -2.0
  1 6295 0.90625 12500.0 -2.0
  1 6290 0.8993055555555556 12500.0 -2.0
  1 9345 0.1076388888888889 12500.0 -2.0
  1 9339 0.10069444444444445 12500.0 -2.0
  1 6298 0.8993055555555556 12500.0 -2.0
  1 6292 0.8923611111111112 12500.0 -2.0
  1 9293 0.11458333333333333 12500.0 -2.0
  1 9337 0.1076388888888889 12500.0 -2.0
  1 6300 0.8923611111111112 12500.0 -2.0
  1 6335 0.8854166666666666 12500.0 -2.0
  1 9291 0.12152777777777778 12500.0 -2.0
  1 9285 0.11458333333333333 12500.0 -2.0
  1 6343 0.8854166666666666 12500.0 -2.0
  1 6337 0.8784722222222222 12500.0 -2.0
  1 9288 0.1284722222222222 12500.0 -2.0
  1 9283 0.12152777777777778 12500.0 -2.0
  1 6345 0.8784722222222222 12500.0 -2.0
  1 6340 0.8715277777777778 12500.0 -2.0
  1 9286 0.13541666666666666 12500.0 -2.0
  1 9280 0.1284722222222222 12500.0 -2.0
  1 6348 0.8715277777777778 12500.0 -2.0
  1 6342 0.8645833333333334 12500.0 -2.0
  1 9273 0.1423611111111111 12500.0 -2.0
  1 9278 0.13541666666666666 12500.0 -2.0
  1 6350 0.8645833333333334 12500.0 -2.0
  1 6355 0.8576388888888888 12500.0 -2.0
  1 9271 0.14930555555555555 12500.0 -2.0
  1 9265 0.1423611111111111 12500.0 -2.0
  1 6363 0.8576388888888888 12500.0 -2.0
