time,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17
1.000000000000,11.78725144935489,11.18373496641629,11.85511105325292,11.48701862343965,10.05652232885487,10.47606102903260,8.587562376644584,8.120069547441753,8.080083367180265,10.32556621609717,3.769267203606623,4.474905003528328,8.005502673081175,2.594124170865624,4.966768891461762,2.782648813410520,7.039361097946397
2.000000000000,9.326154272770845,8.926265679549019,9.502220737129555,9.268197959884057,8.139714727539012,8.380506292888828,7.167456925806344,6.738745925042065,6.508950221871121,8.112076406719464,3.204013808616540,3.078291280904918,5.105332454767205,2.153593306718587,.8522143437822417,2.320966210279749,3.359232452239011
3.000000000000,9.562280774483593,9.075422322744528,9.806086455986632,9.718891875810115,8.386682505586402,8.926058970452400,7.099068969791047,6.768303495661208,6.872170397298158,8.911720658126237,2.721349151580970,3.863355377132585,7.111860705418094,1.023272799981384,4.333608342380372,1.089247107884629,6.325496833498125
4.000000000000,9.578346025176568,9.128658088014056,9.794302194563512,9.671997842468002,8.158213028480928,8.839811846519785,7.075669816786509,6.632019001399341,6.678429635733549,8.838972904656785,2.691882118041761,3.820795016380134,7.053542523560671,1.008438724774141,4.300158908933152,1.076379908487239,6.283511391450570
