time,WT1,WT2,WT3,WT4,WT5,WT6,WT7,WT8,WT9,WT10,WT11,WT12,WT13,WT14,WT15,WT16,WT17
1.000000000000,12.38689335064439,11.77847475490347,12.25665457995003,11.50075195395640,10.73272195914124,10.49162525649067,8.597675953124096,8.146015344555492,8.090674651027756,10.33424434855945,3.779192494759176,4.483322959841197,8.012767419899397,2.603217524162798,4.978315636724741,2.792367586786465,7.048139212591373
2.000000000000,10.06582938399470,9.684880795743959,9.963368463821269,9.282097842376011,8.836632762176949,8.396028438485960,7.177467468033113,6.763045386073252,6.519349964395635,8.120889084599831,3.213890130566925,3.086390952991210,5.112804070463987,2.162944242556662,.8658744799490806,2.330700923826673,3.368239571235786
3.000000000000,10.30160812040242,9.799095768193322,10.26645057527740,9.732804691850303,9.050542060973951,8.941640868190792,7.109115622983055,6.792028953779611,6.882521579100994,8.920428951541153,2.731296569111888,3.871674093337809,7.119148968163269,1.033387758651017,4.345095824435384,1.099020270206828,6.334311556683777
4.000000000000,10.33042191914638,9.934602558019483,10.26130767033901,9.686053727925392,9.036549457240612,8.855785747930828,7.085786324523381,6.660498229238227,6.689041368035699,8.847686718702658,2.701824315004992,3.829099141547951,7.060832366762315,1.018559162756175,4.311637556119368,1.086153590292279,6.292328087824198
